37313	2007	1.0
28124	2007	1.0
29180	2007	1.0
16896	2007	0.5
16122	2007	1.0
29326	2007	1.0
30290	2008	0.75
11647	2007	0.75
30576	2008	1.0
29814	2008	1.0
28900	2007	1.0
9919	2007	0.8333333333333334
11525	2007	1.0
37399	2007	1.0
11239	2007	1.0
37385	2007	0.8
29012	2007	1.0
11337	2007	1.0
38111	2008	0.75
37545	2007	1.0
47794	2008	1.0
37243	2007	0.8571428571428571
11051	2007	1.0
29976	2008	0.8571428571428571
63108	2008	1.0
28756	2007	1.0
39057	2008	1.0
28700	2007	1.0
29960	2008	0.7777777777777778
47908	2008	0.6666666666666666
15886	2007	1.0
48122	2008	0.8
38109	2008	1.0
47268	2008	1.0
37549	2007	1.0
73442	2008	0.8
48352	2008	0.8333333333333334
73667	2008	1.0
62858	2008	0.8333333333333334
30494	2008	1.0
62372	2007	1.0
38107	2008	0.9
73587	2008	0.8333333333333334
62560	2007	1.0
76402	2008	0.5
74018	2008	1.0
73530	2008	1.0
63852	2008	0.8571428571428571
76494	2008	0.3333333333333333
73773	2008	1.0
75146	2008	1.0
74046	2008	1.0
63572	2008	1.0
75069	2008	1.0
76456	2008	1.0
77409	2008	1.0
63364	2008	1.0
73990	2008	0.6666666666666666
75285	2008	1.0
74039	2008	1.0
77471	2008	1.0
77685	2008	1.0
80215	2008	1.0
63044	2008	0.9166666666666666
78677	2007	1.0
77732	2008	0.8333333333333334
81315	2007	1.0
80428	2008	0.6666666666666666
76608	2008	0.875
78825	2008	0.8
79940	2008	1.0
80051	2008	1.0
77366	2008	0.875
77752	2008	1.0
77712	2008	1.0
77745	2008	1.0
80123	2008	0.8
77792	2008	1.0
81510	2008	1.0
88192	2007	1.0
77504	2008	0.9
78643	2007	1.0
88771	2008	1.0
81310	2007	1.0
78972	2008	0.8888888888888888
88206	2007	1.0
88610	2008	1.0
81649	2008	1.0
81684	2008	1.0
90050	2008	0.6666666666666666
89005	2008	1.0
80252	2008	0.7777777777777778
90060	2008	0.75
75257	2008	1.0
89673	2008	1.0
89805	2008	1.0
93922	2008	0.6666666666666666
89097	2008	1.0
100504	2008	1.0
89361	2008	1.0
88569	2008	1.0
79855	2007	1.0
93710	2008	1.0
89702	2008	0.8571428571428571
88348	2007	0.8888888888888888
100538	2008	1.0
93863	2008	1.0
97413	2008	1.0
81752	2008	1.0
88461	2007	1.0
97302	2008	1.0
100266	2008	0.8
118245	2008	1.0
108110	2008	1.0
89972	2008	0.7777777777777778
100842	2008	1.0
93927	2008	1.0
108324	2008	1.0
111576	2008	1.0
101241	2008	1.0
100854	2008	1.0
111637	2008	1.0
121669	2008	1.0
112235	2008	1.0
111814	2008	0.8
112159	2008	1.0
118045	2008	1.0
112097	2008	1.0
111181	2008	1.0
122261	2008	1.0
110692	2007	1.0
110825	2007	1.0
122326	2008	1.0
122685	2008	1.0
207417	2008	1.0
121689	2008	1.0
122879	2008	1.0
121608	2008	1.0
238434	2008	0.6666666666666666
108056	2008	1.0
122054	2008	1.0
239242	2008	1.0
118235	2008	1.0
238848	2008	1.0
207423	2008	1.0
207344	2008	1.0
239706	2008	1.0
238492	2008	1.0
239617	2008	1.0
122440	2008	0.8888888888888888
239332	2008	1.0
238173	2007	1.0
350241	2008	1.0
351164	2008	1.0
350469	2008	1.0
379570	2008	1.0
371180	2007	1.0
350471	2008	0.8333333333333334
239416	2008	0.8888888888888888
349960	2008	1.0
349932	2008	0.875
350989	2008	0.8333333333333334
371464	2008	1.0
379696	2008	1.0
379358	2008	1.0
379770	2008	0.75
267076	2008	1.0
371781	2008	1.0
379533	2008	1.0
443779	2008	1.0
372613	2008	1.0
443353	2008	1.0
372048	2008	0.875
462283	2008	1.0
462091	2007	1.0
443897	2008	1.0
462350	2006	1.0
239735	2008	0.9230769230769231
462386	2008	1.0
442297	2008	1.0
372178	2008	0.875
442632	2008	1.0
421568	2008	0.8888888888888888
238438	2008	1.0
443367	2008	1.0
462413	2007	1.0
463316	2008	1.0
442718	2008	1.0
461924	2008	1.0
443513	2008	1.0
463060	2008	0.75
462892	2007	1.0
463907	2007	1.0
464629	2007	1.0
465402	2007	1.0
463608	2007	1.0
465407	2007	0.6666666666666666
465559	2008	1.0
463487	2008	1.0
466497	2007	1.0
465170	2006	1.0
462620	2006	0.8888888888888888
466727	2007	1.0
462375	2008	1.0
465755	2006	1.0
463592	2008	1.0
464547	2007	1.0
466696	2008	1.0
465871	2006	1.0
465940	2005	0.8333333333333334
467397	2004	1.0
466101	2008	1.0
463541	2007	0.9
467881	2007	1.0
464477	2007	1.0
465529	2008	1.0
466634	2008	1.0
467894	2008	1.0
467407	2008	1.0
45380904	1935	1.0
468117	2007	1.0
421563	2008	1.0
467001	2007	1.0
466078	2007	0.9090909090909091
468159	2008	1.0
467602	1999	1.0
464520	2008	0.9230769230769231
465900	2005	0.8181818181818182
45383042	2004	1.0
45383496	1948	1.0
467325	2008	1.0
45381822	1935	1.0
45384648	1998	0.6666666666666666
467590	2002	1.0
45384598	1925	1.0
45383859	1998	1.0
466561	2005	1.0
467182	2008	1.0
45386204	1998	0.6666666666666666
467674	2004	1.0
45381140	1987	0.7142857142857143
45382302	1998	0.8571428571428571
45386567	1979	1.0
45387626	1987	1.0
45383696	1987	1.0
45383666	2007	1.0
45386330	1925	0.8
466833	2008	0.9166666666666666
45387855	2007	1.0
45386947	1979	1.0
465135	2008	1.0
45383017	1987	1.0
45386733	1998	0.8
45384394	2001	1.0
45390402	1925	0.5
45396083	1987	1.0
45387728	1993	1.0
45391333	1987	0.6666666666666666
45395726	1979	0.5
45385193	2007	1.0
45388437	1998	1.0
45396239	1925	0.6666666666666666
45391107	1987	1.0
45396272	1935	0.6666666666666666
45394669	1987	1.0
45398450	1935	1.0
45396959	1997	1.0
45391679	1979	1.0
45393081	1948	0.6
45395265	1925	0.6
45396107	2001	1.0
45399138	1979	0.5
45399299	1997	1.0
45399802	1993	0.6666666666666666
45400858	2007	1.0
45402827	2004	1.0
45401342	1925	1.0
45385705	2001	1.0
45388999	1987	1.0
45391505	1987	1.0
45398107	2001	1.0
45400229	1925	0.75
45400580	1925	1.0
45403110	1979	0.5
45389398	2007	1.0
45395474	1935	0.8571428571428571
45401999	1979	1.0
45402606	1979	1.0
45397212	2004	1.0
45397031	2004	1.0
45393886	2001	0.7777777777777778
45387125	1993	0.8333333333333334
45400627	1993	0.6666666666666666
45401698	2001	1.0
45401249	1979	1.0
45402680	2004	0.8333333333333334
45403456	1993	0.6666666666666666
45403645	1997	1.0
45404163	1925	1.0
45406316	1935	0.6666666666666666
45407226	2007	1.0
45407389	1979	1.0
45404834	1987	1.0
45407475	2004	0.75
45405697	1960	0.5
45408622	1935	1.0
45407149	1997	0.75
45406559	1979	0.6
45400994	2007	1.0
45406542	2004	1.0
45409628	1925	1.0
45409961	1948	1.0
45399213	2001	0.9090909090909091
45405968	2007	1.0
45413022	1925	1.0
45410636	1935	1.0
45411941	2004	1.0
45413402	1925	1.0
45407579	2001	1.0
45413982	2001	1.0
45409761	2007	1.0
45412735	1948	1.0
45407653	1997	0.875
45411915	2007	1.0
45417518	1960	1.0
45407707	1997	1.0
45409894	2004	0.8
45410148	2007	1.0
45415985	1993	1.0
45415247	2004	1.0
45418509	1948	1.0
45409760	2004	0.7777777777777778
45410759	2001	1.0
45416631	1979	1.0
45415482	1979	1.0
45418813	2001	1.0
45412880	1987	1.0
45410622	1979	0.7142857142857143
45415464	2001	1.0
45421004	1960	0.5
45421860	1948	1.0
45417043	2007	0.6666666666666666
45421049	1935	1.0
45418215	2007	1.0
45421817	1993	1.0
45422149	1948	1.0
45419717	2001	0.8
45417392	2004	1.0
45423828	2001	0.5
45422821	1979	1.0
45418222	1935	1.0
45409923	2007	0.9
45418753	1986	1.0
45417657	1997	1.0
45413903	2001	0.8
45420346	2001	1.0
45423239	1960	0.3333333333333333
45415119	2004	0.8888888888888888
45420075	1993	0.5
45431958	2007	1.0
45422511	2004	1.0
45422434	2007	0.75
45418104	1997	1.0
45432490	1935	1.0
45431843	1987	0.75
45434991	1925	1.0
45435072	1935	1.0
45421323	1979	0.8571428571428571
45429938	1960	0.75
45432531	1987	1.0
45415773	2001	1.0
45430434	2007	0.8
45430420	1960	1.0
45429073	2001	1.0
45425357	1993	1.0
45432425	2001	1.0
45435976	1935	1.0
45436890	1925	1.0
45423967	2001	1.0
45421818	1997	1.0
45435382	1925	0.5
45424292	2001	1.0
45430311	1948	1.0
45434956	1998	0.8333333333333334
45435284	1959	1.0
45436308	1979	0.8333333333333334
45444614	1960	0.5
45445297	1948	1.0
45434012	1979	0.6666666666666666
45437718	1960	1.0
45445155	2007	1.0
45439019	1948	1.0
45430145	2004	0.8571428571428571
45438594	1960	0.75
45443507	1993	1.0
45445555	2001	1.0
45447405	1960	0.5
45446325	1935	1.0
45443961	2004	1.0
45438363	2001	1.0
45438443	2001	1.0
45448060	1979	1.0
45449223	1925	1.0
45444554	1998	0.6666666666666666
45444152	2007	1.0
45442614	2004	0.8333333333333334
45450249	1998	1.0
45448887	1998	1.0
45451655	1925	1.0
45447426	1993	0.75
45451885	1925	0.5
45438671	1960	0.875
45439762	2001	1.0
45447285	1993	0.6
45451717	1998	1.0
45453699	2001	1.0
45445350	1960	1.0
45446458	2007	1.0
45452695	1987	0.6666666666666666
45457565	1960	0.0
45450655	1935	0.8333333333333334
45454564	2001	1.0
45453991	1948	1.0
45436906	1987	0.8333333333333334
45451410	2007	1.0
45451588	1948	0.8333333333333334
45453836	2004	1.0
45453944	1979	1.0
45441682	2004	0.9166666666666666
45450560	2007	1.0
45448772	2004	1.0
45456935	1979	1.0
45454107	2007	1.0
45455092	2001	0.8
45458010	1960	0.6666666666666666
45451899	2001	1.0
45458731	1979	1.0
45451320	1993	1.0
45453017	2007	1.0
45455914	1987	0.8
45456195	2007	1.0
45458168	1993	1.0
45459014	1948	1.0
45459945	1925	1.0
45458474	2007	1.0
45457648	2001	0.6666666666666666
45458993	1935	0.6666666666666666
45458231	1948	0.75
45461149	1925	1.0
45458861	1998	1.0
45459493	1935	1.0
45462799	1948	1.0
45462301	1925	1.0
45460393	2004	1.0
45463531	1987	0.0
45451046	1960	0.9230769230769231
45458147	1979	1.0
45457839	1987	1.0
45454135	1993	0.75
45459586	1960	0.8
45463068	2004	1.0
45464404	1960	1.0
45461758	1993	1.0
45465084	1993	1.0
45461340	1948	1.0
45465403	1925	1.0
45464840	2004	0.6666666666666666
45460454	1960	1.0
45461654	2004	1.0
45464743	1979	1.0
45465031	1993	0.8
45462296	1998	1.0
45463923	1998	1.0
45465548	1979	1.0
45467738	1925	1.0
45460119	2004	1.0
45462278	2001	1.0
45463512	1987	1.0
45470087	1935	1.0
45465716	1979	1.0
45467987	1935	1.0
45470190	1960	0.5
45465215	1925	1.0
45469778	1925	0.5
45467949	2001	1.0
45469143	1998	1.0
45471311	1935	1.0
45463691	1993	1.0
45471436	1935	0.6666666666666666
45470997	1987	1.0
45465195	2004	1.0
45472642	1925	1.0
45469337	1935	0.75
45470342	2004	1.0
45471482	2001	1.0
45465142	2007	0.8888888888888888
45467096	2001	1.0
45473120	2004	0.6666666666666666
45471649	1960	1.0
45467918	2004	1.0
45470218	1925	0.8333333333333334
45467420	1979	0.875
45471673	2001	0.6666666666666666
45475157	1993	0.5
45474261	1960	0.3333333333333333
45473829	1948	0.8
45473474	2004	1.0
45476065	1935	1.0
45476034	1960	1.0
45474774	1935	1.0
45477509	1925	1.0
45472699	1948	1.0
45474327	1960	1.0
45472452	1998	1.0
45477180	1925	1.0
45474381	1960	0.5
45475316	2004	1.0
45478655	1925	1.0
45466149	2001	1.0
45477852	1960	0.6666666666666666
45476231	1979	0.8
45471471	1948	0.8
45478419	1960	0.6666666666666666
45480158	1925	1.0
45476699	2004	1.0
45478320	1960	1.0
45474080	2004	0.8333333333333334
45471768	2001	1.0
45478788	1925	1.0
45470117	2004	0.8571428571428571
45473853	1998	1.0
